Order ID,Product,Quantity Ordered,Price Each,Purchase Address,Month,Day,Year
192378,iPhone,1,700,"439 Jefferson St, Dallas, TX 75001",,,
192378,Lightning Charging Cable,1,14.95,"439 Jefferson St, Dallas, TX 75001",,,
192379,USB-C Charging Cable,1,11.95,"692 Highland St, Los Angeles, CA 90001",,,
192380,Apple Airpods Headphones,1,150,"210 Center St, Portland, ME 04101",,,
192381,Macbook Pro Laptop,1,1700,"471 Highland St, San Francisco, CA 94016",,,
192382,AAA Batteries (4-pack),1,2.99,"331 Lincoln St, Los Angeles, CA 90001",,,
192383,27in 4K Gaming Monitor,1,389.99,"456 South St, New York City, NY 10001",,,
192384,27in FHD Monitor,1,149.99,"256 Church St, Los Angeles, CA 90001",,,
192385,USB-C Charging Cable,1,11.95,"962 13th St, Seattle, WA 98101",,,
192386,Google Phone,1,600,"780 Cedar St, Atlanta, GA 30301",,,
192386,USB-C Charging Cable,1,11.95,"780 Cedar St, Atlanta, GA 30301",,,
192387,Apple Airpods Headphones,1,150,"301 Highland St, Portland, OR 97035",,,
192388,USB-C Charging Cable,1,11.95,"563 Lakeview St, San Francisco, CA 94016",,,
192389,USB-C Charging Cable,1,11.95,"363 Forest St, San Francisco, CA 94016",,,
192390,iPhone,1,700,"389 2nd St, Austin, TX 73301",,,
192391,20in Monitor,1,109.99,"935 Pine St, Seattle, WA 98101",,,
192392,Apple Airpods Headphones,1,150,"268 Lake St, Austin, TX 73301",,,
192393,AAA Batteries (4-pack),1,2.99,"756 South St, San Francisco, CA 94016",,,
192394,AAA Batteries (4-pack),1,2.99,"703 Washington St, Austin, TX 73301",,,
192395,AA Batteries (4-pack),1,3.84,"673 Maple St, San Francisco, CA 94016",,,
192396,Google Phone,1,600,"939 4th St, Los Angeles, CA 90001",,,
192397,AAA Batteries (4-pack),1,2.99,"773 Meadow St, Dallas, TX 75001",,,
192398,Lightning Charging Cable,3,14.95,"63 Jefferson St, Dallas, TX 75001",,,
192399,USB-C Charging Cable,1,11.95,"29 Chestnut St, Los Angeles, CA 90001",,,
192400,AAA Batteries (4-pack),1,2.99,"437 Church St, Portland, OR 97035",,,
192401,20in Monitor,1,109.99,"503 Pine St, San Francisco, CA 94016",,,
192402,27in 4K Gaming Monitor,1,389.99,"767 6th St, New York City, NY 10001",,,
192403,Lightning Charging Cable,1,14.95,"492 Park St, Boston, MA 02215",,,
192404,Lightning Charging Cable,1,14.95,"613 Wilson St, Boston, MA 02215",,,
192405,Apple Airpods Headphones,1,150,"683 5th St, San Francisco, CA 94016",,,
192406,AA Batteries (4-pack),1,3.84,"433 Cherry St, Portland, OR 97035",,,
192407,USB-C Charging Cable,1,11.95,"199 Park St, Atlanta, GA 30301",,,
192408,Bose SoundSport Headphones,1,99.99,"342 Dogwood St, San Francisco, CA 94016",,,
192409,20in Monitor,1,109.99,"810 Dogwood St, Boston, MA 02215",,,
192410,iPhone,1,700,"757 Pine St, San Francisco, CA 94016",,,
192411,34in Ultrawide Monitor,1,379.99,"512 Cherry St, New York City, NY 10001",,,
192412,Lightning Charging Cable,1,14.95,"62 8th St, Seattle, WA 98101",,,
192413,Bose SoundSport Headphones,1,99.99,"995 Spruce St, Portland, ME 04101",,,
192414,Wired Headphones,1,11.99,"889 Lincoln St, New York City, NY 10001",,,
192415,USB-C Charging Cable,1,11.95,"7 Ridge St, San Francisco, CA 94016",,,
192416,AA Batteries (4-pack),1,3.84,"238 River St, San Francisco, CA 94016",,,
192417,34in Ultrawide Monitor,1,379.99,"510 Highland St, San Francisco, CA 94016",,,
192418,Lightning Charging Cable,1,14.95,"746 Adams St, San Francisco, CA 94016",,,
192419,20in Monitor,1,109.99,"583 Pine St, Dallas, TX 75001",,,
192420,Apple Airpods Headphones,1,150,"670 Chestnut St, New York City, NY 10001",,,
192421,AAA Batteries (4-pack),1,2.99,"5 Sunset St, Los Angeles, CA 90001",,,
192422,Lightning Charging Cable,1,14.95,"12 14th St, San Francisco, CA 94016",,,
192423,Bose SoundSport Headphones,1,99.99,"231 Lake St, Los Angeles, CA 90001",,,
192424,AAA Batteries (4-pack),1,2.99,"87 Forest St, Los Angeles, CA 90001",,,
192425,AA Batteries (4-pack),4,3.84,"116 Park St, Los Angeles, CA 90001",,,
192426,Apple Airpods Headphones,1,150,"920 7th St, Boston, MA 02215",,,
192427,Wired Headphones,1,11.99,"453 Lakeview St, New York City, NY 10001",,,
192428,Bose SoundSport Headphones,1,99.99,"850 Center St, Austin, TX 73301",,,
192429,Flatscreen TV,1,300,"412 Wilson St, Seattle, WA 98101",,,
192430,iPhone,1,700,"876 1st St, Austin, TX 73301",,,
192431,Bose SoundSport Headphones,1,99.99,"202 14th St, Los Angeles, CA 90001",,,
192432,USB-C Charging Cable,1,11.95,"850 Washington St, Austin, TX 73301",,,
192433,USB-C Charging Cable,1,11.95,"638 Adams St, San Francisco, CA 94016",,,
192434,34in Ultrawide Monitor,1,379.99,"165 Forest St, Dallas, TX 75001",,,
192435,iPhone,1,700,"327 Jackson St, New York City, NY 10001",,,
192436,Bose SoundSport Headphones,1,99.99,"393 12th St, Seattle, WA 98101",,,
192437,Bose SoundSport Headphones,1,99.99,"454 West St, Los Angeles, CA 90001",,,
192438,Lightning Charging Cable,1,14.95,"180 Madison St, San Francisco, CA 94016",,,
192439,Macbook Pro Laptop,1,1700,"252 Highland St, San Francisco, CA 94016",,,
192440,USB-C Charging Cable,1,11.95,"412 Willow St, Boston, MA 02215",,,
192441,34in Ultrawide Monitor,1,379.99,"290 South St, New York City, NY 10001",,,
192442,Bose SoundSport Headphones,1,99.99,"498 6th St, San Francisco, CA 94016",,,
192443,Vareebadd Phone,1,400,"770 Adams St, Austin, TX 73301",,,
192444,Wired Headphones,1,11.99,"172 Hill St, Los Angeles, CA 90001",,,
192445,27in FHD Monitor,1,149.99,"29 10th St, Portland, OR 97035",,,
192446,AA Batteries (4-pack),1,3.84,"631 Washington St, Boston, MA 02215",,,
192447,Wired Headphones,2,11.99,"25 Washington St, Los Angeles, CA 90001",,,
192448,USB-C Charging Cable,2,11.95,"114 8th St, Seattle, WA 98101",,,
192449,Apple Airpods Headphones,1,150,"523 Pine St, San Francisco, CA 94016",,,
192450,AAA Batteries (4-pack),1,2.99,"372 Wilson St, San Francisco, CA 94016",,,
192450,AA Batteries (4-pack),1,3.84,"372 Wilson St, San Francisco, CA 94016",,,
192451,AAA Batteries (4-pack),2,2.99,"510 2nd St, San Francisco, CA 94016",,,
192452,Lightning Charging Cable,1,14.95,"439 Meadow St, San Francisco, CA 94016",,,
192453,Bose SoundSport Headphones,1,99.99,"975 North St, San Francisco, CA 94016",,,
192454,Flatscreen TV,1,300,"104 4th St, Dallas, TX 75001",,,
192455,USB-C Charging Cable,1,11.95,"474 Madison St, Seattle, WA 98101",,,
192456,34in Ultrawide Monitor,1,379.99,"480 Lake St, Dallas, TX 75001",,,
192457,Bose SoundSport Headphones,1,99.99,"294 Center St, Portland, OR 97035",,,
192458,Apple Airpods Headphones,1,150,"488 Willow St, San Francisco, CA 94016",,,
192459,Flatscreen TV,1,300,"723 Park St, Los Angeles, CA 90001",,,
192460,27in FHD Monitor,1,149.99,"236 South St, Dallas, TX 75001",,,
192461,AA Batteries (4-pack),2,3.84,"793 Chestnut St, Boston, MA 02215",,,
192462,AAA Batteries (4-pack),1,2.99,"188 Jackson St, San Francisco, CA 94016",,,
192463,Wired Headphones,1,11.99,"474 14th St, Atlanta, GA 30301",,,
192464,27in 4K Gaming Monitor,1,389.99,"535 Hill St, Boston, MA 02215",,,
192465,ThinkPad Laptop,1,999.99,"104 2nd St, New York City, NY 10001",,,
192466,AAA Batteries (4-pack),2,2.99,"747 Lake St, Los Angeles, CA 90001",,,
192467,Lightning Charging Cable,1,14.95,"312 12th St, Boston, MA 02215",,,
192468,Wired Headphones,1,11.99,"39 Maple St, Seattle, WA 98101",,,
192469,ThinkPad Laptop,1,999.99,"109 Jackson St, Austin, TX 73301",,,
192470,Lightning Charging Cable,1,14.95,"42 6th St, Dallas, TX 75001",,,
192471,Bose SoundSport Headphones,1,99.99,"159 Washington St, Los Angeles, CA 90001",,,
192472,Vareebadd Phone,1,400,"744 Hickory St, San Francisco, CA 94016",,,
192473,Wired Headphones,1,11.99,"886 Washington St, San Francisco, CA 94016",,,
192474,Lightning Charging Cable,1,14.95,"835 Madison St, Portland, ME 04101",,,
192475,34in Ultrawide Monitor,1,379.99,"846 Johnson St, Boston, MA 02215",,,
192476,Macbook Pro Laptop,1,1700,"646 Lakeview St, Boston, MA 02215",,,
192477,27in FHD Monitor,2,149.99,"192 6th St, Austin, TX 73301",,,
192478,34in Ultrawide Monitor,1,379.99,"786 Madison St, Boston, MA 02215",,,
192479,Lightning Charging Cable,1,14.95,"143 Walnut St, New York City, NY 10001",,,
192480,AAA Batteries (4-pack),1,2.99,"989 Ridge St, Atlanta, GA 30301",,,
192481,34in Ultrawide Monitor,1,379.99,"150 Elm St, Los Angeles, CA 90001",,,
192482,AAA Batteries (4-pack),1,2.99,"581 12th St, Dallas, TX 75001",,,
192482,34in Ultrawide Monitor,1,379.99,"581 12th St, Dallas, TX 75001",,,
192483,Wired Headphones,1,11.99,"748 Johnson St, Los Angeles, CA 90001",,,
192484,34in Ultrawide Monitor,1,379.99,"361 Washington St, Los Angeles, CA 90001",,,
192485,Google Phone,1,600,"83 Lake St, Los Angeles, CA 90001",,,
192486,27in FHD Monitor,1,149.99,"520 Church St, Boston, MA 02215",,,
192487,Apple Airpods Headphones,1,150,"647 Lincoln St, Boston, MA 02215",,,
192488,Apple Airpods Headphones,1,150,"648 Cherry St, Los Angeles, CA 90001",,,
192489,Lightning Charging Cable,1,14.95,"775 5th St, Atlanta, GA 30301",,,
192490,Lightning Charging Cable,1,14.95,"996 Hill St, Los Angeles, CA 90001",,,
192491,Apple Airpods Headphones,1,150,"811 Church St, New York City, NY 10001",,,
192492,Bose SoundSport Headphones,1,99.99,"387 6th St, Boston, MA 02215",,,
192493,Apple Airpods Headphones,1,150,"9 River St, Los Angeles, CA 90001",,,
192494,Lightning Charging Cable,1,14.95,"415 Walnut St, San Francisco, CA 94016",,,
192495,Google Phone,1,600,"302 River St, Portland, ME 04101",,,
,,,,,,,
192496,Lightning Charging Cable,1,14.95,"15 8th St, Los Angeles, CA 90001",,,
192497,AA Batteries (4-pack),2,3.84,"522 Elm St, San Francisco, CA 94016",,,
192498,USB-C Charging Cable,1,11.95,"100 Chestnut St, San Francisco, CA 94016",,,
192499,AAA Batteries (4-pack),2,2.99,"950 Hill St, New York City, NY 10001",,,
192500,Apple Airpods Headphones,1,150,"854 Hickory St, Los Angeles, CA 90001",,,
192501,USB-C Charging Cable,1,11.95,"727 Cedar St, San Francisco, CA 94016",,,
192502,27in FHD Monitor,1,149.99,"658 9th St, Dallas, TX 75001",,,
192503,AA Batteries (4-pack),1,3.84,"883 10th St, Seattle, WA 98101",,,
192504,AA Batteries (4-pack),1,3.84,"211 Main St, San Francisco, CA 94016",,,
192505,Lightning Charging Cable,1,14.95,"271 10th St, San Francisco, CA 94016",,,
192506,USB-C Charging Cable,1,11.95,"295 North St, Los Angeles, CA 90001",,,
192507,Lightning Charging Cable,1,14.95,"438 Elm St, Boston, MA 02215",,,
192508,Vareebadd Phone,1,400,"354 Park St, Los Angeles, CA 90001",,,
192509,Wired Headphones,1,11.99,"374 5th St, San Francisco, CA 94016",,,
192510,Lightning Charging Cable,2,14.95,"715 Lake St, New York City, NY 10001",,,
192511,Lightning Charging Cable,1,14.95,"552 12th St, Seattle, WA 98101",,,
192512,27in FHD Monitor,1,149.99,"217 West St, Portland, ME 04101",,,
192513,20in Monitor,1,109.99,"699 Cherry St, Austin, TX 73301",,,
192514,34in Ultrawide Monitor,1,379.99,"263 North St, Boston, MA 02215",,,
192515,Lightning Charging Cable,1,14.95,"146 Adams St, Austin, TX 73301",,,
192516,Wired Headphones,1,11.99,"955 7th St, Portland, OR 97035",,,
192517,USB-C Charging Cable,1,11.95,"412 Forest St, San Francisco, CA 94016",,,
192518,27in FHD Monitor,1,149.99,"748 River St, New York City, NY 10001",,,
192519,Lightning Charging Cable,1,14.95,"465 Spruce St, San Francisco, CA 94016",,,
192520,iPhone,1,700,"359 Center St, Seattle, WA 98101",,,
192521,27in FHD Monitor,1,149.99,"477 4th St, San Francisco, CA 94016",,,
,,,,,,,
192522,USB-C Charging Cable,1,11.95,"930 4th St, Seattle, WA 98101",,,
192523,27in FHD Monitor,1,149.99,"290 Church St, Seattle, WA 98101",,,
192524,Wired Headphones,1,11.99,"894 Center St, New York City, NY 10001",,,
192525,AA Batteries (4-pack),1,3.84,"995 9th St, San Francisco, CA 94016",,,
192526,Bose SoundSport Headphones,1,99.99,"430 Hill St, Portland, ME 04101",,,
192527,Google Phone,1,600,"529 Forest St, Atlanta, GA 30301",,,
192528,USB-C Charging Cable,1,11.95,"571 North St, San Francisco, CA 94016",,,
192529,Lightning Charging Cable,1,14.95,"389 4th St, New York City, NY 10001",,,
192530,Google Phone,1,600,"28 Madison St, Seattle, WA 98101",,,
192531,Flatscreen TV,1,300,"456 5th St, San Francisco, CA 94016",,,
192532,Apple Airpods Headphones,1,150,"14 River St, Austin, TX 73301",,,
192533,Wired Headphones,1,11.99,"778 Highland St, Los Angeles, CA 90001",,,
192534,Bose SoundSport Headphones,1,99.99,"968 Cedar St, Dallas, TX 75001",,,
192535,AAA Batteries (4-pack),2,2.99,"414 Center St, New York City, NY 10001",,,
192536,20in Monitor,1,109.99,"588 Church St, San Francisco, CA 94016",,,
192537,USB-C Charging Cable,1,11.95,"441 South St, San Francisco, CA 94016",,,
192538,ThinkPad Laptop,1,999.99,"101 Cherry St, Los Angeles, CA 90001",,,
192539,Apple Airpods Headphones,1,150,"808 14th St, Atlanta, GA 30301",,,
192540,Vareebadd Phone,1,400,"66 Cedar St, Los Angeles, CA 90001",,,
192541,Lightning Charging Cable,1,14.95,"507 Highland St, San Francisco, CA 94016",,,
192542,Wired Headphones,1,11.99,"84 Maple St, Dallas, TX 75001",,,
192543,Wired Headphones,1,11.99,"838 8th St, Boston, MA 02215",,,
192544,Wired Headphones,1,11.99,"899 2nd St, Portland, ME 04101",,,
192545,Apple Airpods Headphones,1,150,"199 Hickory St, Los Angeles, CA 90001",,,
192546,Lightning Charging Cable,1,14.95,"188 Meadow St, Boston, MA 02215",,,
192547,27in FHD Monitor,1,149.99,"492 Pine St, Atlanta, GA 30301",,,
192548,Wired Headphones,1,11.99,"778 Willow St, San Francisco, CA 94016",,,
192549,iPhone,1,700,"296 4th St, Dallas, TX 75001",,,
192550,Flatscreen TV,1,300,"582 6th St, Los Angeles, CA 90001",,,
192551,Apple Airpods Headphones,1,150,"970 Cherry St, Boston, MA 02215",,,
192552,AA Batteries (4-pack),1,3.84,"35 Adams St, San Francisco, CA 94016",,,
192553,Wired Headphones,1,11.99,"973 13th St, Boston, MA 02215",,,
192554,Lightning Charging Cable,1,14.95,"968 Forest St, New York City, NY 10001",,,
192555,AAA Batteries (4-pack),1,2.99,"192 Ridge St, San Francisco, CA 94016",,,
192556,34in Ultrawide Monitor,1,379.99,"860 2nd St, San Francisco, CA 94016",,,
,,,,,,,
192557,27in FHD Monitor,1,149.99,"424 11th St, Seattle, WA 98101",,,
192558,Lightning Charging Cable,1,14.95,"995 Adams St, San Francisco, CA 94016",,,
192559,USB-C Charging Cable,2,11.95,"359 Lakeview St, Portland, OR 97035",,,
192560,27in FHD Monitor,1,149.99,"744 4th St, San Francisco, CA 94016",,,
192561,Wired Headphones,1,11.99,"223 Jackson St, San Francisco, CA 94016",,,
192562,Apple Airpods Headphones,1,150,"481 Pine St, San Francisco, CA 94016",,,
192563,AA Batteries (4-pack),1,3.84,"587 Wilson St, Seattle, WA 98101",,,
192564,Lightning Charging Cable,1,14.95,"768 Jackson St, San Francisco, CA 94016",,,
192565,AAA Batteries (4-pack),1,2.99,"30 14th St, Boston, MA 02215",,,
192566,AA Batteries (4-pack),1,3.84,"859 6th St, New York City, NY 10001",,,
192567,Apple Airpods Headphones,1,150,"560 Hill St, San Francisco, CA 94016",,,
192568,AAA Batteries (4-pack),1,2.99,"493 Walnut St, Los Angeles, CA 90001",,,
192569,iPhone,1,700,"933 Washington St, New York City, NY 10001",,,
192569,Lightning Charging Cable,1,14.95,"933 Washington St, New York City, NY 10001",,,
192570,Bose SoundSport Headphones,1,99.99,"525 Jefferson St, Los Angeles, CA 90001",,,
192571,AAA Batteries (4-pack),1,2.99,"694 Maple St, Dallas, TX 75001",,,
192572,Apple Airpods Headphones,1,150,"504 Meadow St, Boston, MA 02215",,,
192573,34in Ultrawide Monitor,1,379.99,"458 8th St, New York City, NY 10001",,,
192574,Bose SoundSport Headphones,1,99.99,"567 Hill St, Boston, MA 02215",,,
192575,AAA Batteries (4-pack),1,2.99,"291 Elm St, New York City, NY 10001",,,
192576,AA Batteries (4-pack),2,3.84,"885 Adams St, San Francisco, CA 94016",,,
192577,AAA Batteries (4-pack),2,2.99,"708 Hickory St, San Francisco, CA 94016",,,
192578,Flatscreen TV,1,300,"492 Lakeview St, Portland, OR 97035",,,
192579,AA Batteries (4-pack),1,3.84,"806 Main St, Boston, MA 02215",,,
192580,AAA Batteries (4-pack),2,2.99,"282 Jackson St, Dallas, TX 75001",,,
192581,USB-C Charging Cable,1,11.95,"642 Wilson St, San Francisco, CA 94016",,,
192582,Lightning Charging Cable,1,14.95,"154 North St, Atlanta, GA 30301",,,
192583,USB-C Charging Cable,1,11.95,"511 6th St, Los Angeles, CA 90001",,,
192584,USB-C Charging Cable,2,11.95,"357 6th St, San Francisco, CA 94016",,,
192585,AA Batteries (4-pack),3,3.84,"145 14th St, Los Angeles, CA 90001",,,
192586,Vareebadd Phone,1,400,"822 Cedar St, San Francisco, CA 94016",,,
192587,Wired Headphones,1,11.99,"778 Pine St, San Francisco, CA 94016",,,
192588,Lightning Charging Cable,1,14.95,"371 10th St, Dallas, TX 75001",,,
192589,Bose SoundSport Headphones,1,99.99,"65 Dogwood St, Boston, MA 02215",,,
192590,AA Batteries (4-pack),1,3.84,"452 Sunset St, New York City, NY 10001",,,
192591,AA Batteries (4-pack),1,3.84,"825 Meadow St, Dallas, TX 75001",,,
192592,USB-C Charging Cable,2,11.95,"989 Hickory St, San Francisco, CA 94016",,,
192593,Bose SoundSport Headphones,1,99.99,"657 Church St, Seattle, WA 98101",,,
192594,27in FHD Monitor,1,149.99,"227 Maple St, New York City, NY 10001",,,
192595,AAA Batteries (4-pack),1,2.99,"25 Pine St, San Francisco, CA 94016",,,
192596,27in 4K Gaming Monitor,1,389.99,"569 Maple St, Los Angeles, CA 90001",,,
192597,27in FHD Monitor,1,149.99,"117 Meadow St, Boston, MA 02215",,,
192598,Wired Headphones,1,11.99,"11 8th St, Portland, OR 97035",,,
192599,USB-C Charging Cable,1,11.95,"671 River St, Austin, TX 73301",,,
192600,Apple Airpods Headphones,1,150,"979 Lakeview St, San Francisco, CA 94016",,,
192601,AAA Batteries (4-pack),2,2.99,"894 14th St, San Francisco, CA 94016",,,
192602,Lightning Charging Cable,1,14.95,"593 Dogwood St, Atlanta, GA 30301",,,
192603,Lightning Charging Cable,1,14.95,"376 Hickory St, Los Angeles, CA 90001",,,
192604,Lightning Charging Cable,2,14.95,"56 Meadow St, Boston, MA 02215",,,
192605,Lightning Charging Cable,1,14.95,"866 Ridge St, Atlanta, GA 30301",,,
192606,Google Phone,1,600,"492 12th St, Boston, MA 02215",,,
192607,34in Ultrawide Monitor,1,379.99,"645 Lake St, San Francisco, CA 94016",,,
192608,AAA Batteries (4-pack),1,2.99,"711 Cedar St, Portland, OR 97035",,,
192609,iPhone,1,700,"599 Johnson St, New York City, NY 10001",,,
192609,Lightning Charging Cable,1,14.95,"599 Johnson St, New York City, NY 10001",,,
192610,Lightning Charging Cable,2,14.95,"941 Ridge St, New York City, NY 10001",,,
192611,Bose SoundSport Headphones,1,99.99,"952 River St, San Francisco, CA 94016",,,
192612,AAA Batteries (4-pack),3,2.99,"813 Willow St, San Francisco, CA 94016",,,
192613,Lightning Charging Cable,1,14.95,"808 Lincoln St, Los Angeles, CA 90001",,,
192614,ThinkPad Laptop,1,999.99,"668 Sunset St, Dallas, TX 75001",,,
192615,ThinkPad Laptop,1,999.99,"141 West St, Seattle, WA 98101",,,
192616,20in Monitor,1,109.99,"476 11th St, Seattle, WA 98101",,,
192617,Apple Airpods Headphones,1,150,"608 Highland St, San Francisco, CA 94016",,,
192618,iPhone,1,700,"198 Pine St, Austin, TX 73301",,,
192619,Wired Headphones,1,11.99,"116 Church St, New York City, NY 10001",,,
192620,Wired Headphones,1,11.99,"179 Chestnut St, Los Angeles, CA 90001",,,
192621,27in FHD Monitor,1,149.99,"985 Pine St, Boston, MA 02215",,,
192622,Google Phone,1,600,"317 Lincoln St, San Francisco, CA 94016",,,
192623,Wired Headphones,1,11.99,"448 Lincoln St, Portland, OR 97035",,,
192624,AA Batteries (4-pack),1,3.84,"686 Maple St, Boston, MA 02215",,,
192625,Bose SoundSport Headphones,1,99.99,"722 West St, San Francisco, CA 94016",,,
192626,USB-C Charging Cable,1,11.95,"819 West St, Dallas, TX 75001",,,
192627,Lightning Charging Cable,1,14.95,"984 Hickory St, Atlanta, GA 30301",,,
192628,27in FHD Monitor,1,149.99,"588 10th St, Dallas, TX 75001",,,
192629,AA Batteries (4-pack),2,3.84,"95 Cedar St, Boston, MA 02215",,,
192630,Google Phone,1,600,"669 4th St, San Francisco, CA 94016",,,
192631,Lightning Charging Cable,1,14.95,"279 Sunset St, San Francisco, CA 94016",,,
192632,Flatscreen TV,1,300,"671 Willow St, New York City, NY 10001",,,
192633,34in Ultrawide Monitor,1,379.99,"205 Walnut St, New York City, NY 10001",,,
192634,27in FHD Monitor,1,149.99,"244 10th St, Los Angeles, CA 90001",,,
192635,USB-C Charging Cable,1,11.95,"513 Adams St, San Francisco, CA 94016",,,
192636,Lightning Charging Cable,1,14.95,"125 Jackson St, Boston, MA 02215",,,
192637,ThinkPad Laptop,1,999.99,"432 Jackson St, Seattle, WA 98101",,,
192638,27in FHD Monitor,1,149.99,"380 13th St, Seattle, WA 98101",,,
192639,27in 4K Gaming Monitor,1,389.99,"683 Lakeview St, New York City, NY 10001",,,
192640,USB-C Charging Cable,1,11.95,"784 Lake St, Boston, MA 02215",,,
192641,AA Batteries (4-pack),2,3.84,"296 14th St, San Francisco, CA 94016",,,
192642,Wired Headphones,2,11.99,"808 14th St, Atlanta, GA 30301",,,
192643,Google Phone,1,600,"624 Center St, Boston, MA 02215",,,
192643,ThinkPad Laptop,1,999.99,"624 Center St, Boston, MA 02215",,,
192644,Wired Headphones,1,11.99,"633 4th St, Boston, MA 02215",,,
192645,Google Phone,1,600,"932 Maple St, San Francisco, CA 94016",,,
192645,Bose SoundSport Headphones,1,99.99,"932 Maple St, San Francisco, CA 94016",,,
192645,Wired Headphones,1,11.99,"932 Maple St, San Francisco, CA 94016",,,
192646,Apple Airpods Headphones,1,150,"53 North St, Los Angeles, CA 90001",,,
192647,AAA Batteries (4-pack),2,2.99,"372 Elm St, Atlanta, GA 30301",,,
192648,USB-C Charging Cable,1,11.95,"75 8th St, Seattle, WA 98101",,,
192649,Lightning Charging Cable,1,14.95,"973 Dogwood St, Boston, MA 02215",,,
192650,Wired Headphones,1,11.99,"844 River St, New York City, NY 10001",,,
192651,Apple Airpods Headphones,1,150,"262 North St, Austin, TX 73301",,,
192652,Lightning Charging Cable,1,14.95,"380 11th St, Atlanta, GA 30301",,,
192653,Lightning Charging Cable,1,14.95,"958 8th St, Los Angeles, CA 90001",,,
192654,iPhone,1,700,"287 Willow St, Atlanta, GA 30301",,,
192655,27in FHD Monitor,1,149.99,"937 Spruce St, Atlanta, GA 30301",,,
192656,20in Monitor,1,109.99,"603 1st St, Los Angeles, CA 90001",,,
192657,Lightning Charging Cable,1,14.95,"735 6th St, San Francisco, CA 94016",,,
192658,iPhone,1,700,"9 Maple St, New York City, NY 10001",,,
192659,Macbook Pro Laptop,1,1700,"84 5th St, Dallas, TX 75001",,,
192660,USB-C Charging Cable,1,11.95,"569 Dogwood St, New York City, NY 10001",,,
192661,Apple Airpods Headphones,1,150,"809 11th St, Atlanta, GA 30301",,,
192662,Wired Headphones,1,11.99,"493 Elm St, San Francisco, CA 94016",,,
192663,27in 4K Gaming Monitor,1,389.99,"945 Forest St, Atlanta, GA 30301",,,
192664,27in FHD Monitor,1,149.99,"742 Hickory St, San Francisco, CA 94016",,,
192665,34in Ultrawide Monitor,1,379.99,"166 Park St, Atlanta, GA 30301",,,
192666,Macbook Pro Laptop,1,1700,"655 Madison St, San Francisco, CA 94016",,,
192667,AAA Batteries (4-pack),1,2.99,"792 River St, San Francisco, CA 94016",,,
192668,20in Monitor,1,109.99,"72 Center St, Atlanta, GA 30301",,,
192669,iPhone,1,700,"759 Hickory St, Boston, MA 02215",,,
192670,Lightning Charging Cable,1,14.95,"736 2nd St, New York City, NY 10001",,,
192671,ThinkPad Laptop,1,999.99,"196 Dogwood St, Dallas, TX 75001",,,
192672,AA Batteries (4-pack),1,3.84,"574 10th St, San Francisco, CA 94016",,,
192673,Bose SoundSport Headphones,1,99.99,"447 North St, Los Angeles, CA 90001",,,
192674,Wired Headphones,1,11.99,"746 Hickory St, San Francisco, CA 94016",,,
192675,34in Ultrawide Monitor,1,379.99,"234 11th St, San Francisco, CA 94016",,,
192676,iPhone,1,700,"412 Church St, Seattle, WA 98101",,,
192677,AAA Batteries (4-pack),1,2.99,"75 Main St, Boston, MA 02215",,,
192677,iPhone,1,700,"75 Main St, Boston, MA 02215",,,
192678,ThinkPad Laptop,1,999.99,"444 Lakeview St, Los Angeles, CA 90001",,,
192679,27in FHD Monitor,1,149.99,"857 West St, Los Angeles, CA 90001",,,
192680,USB-C Charging Cable,1,11.95,"980 River St, Boston, MA 02215",,,
192681,Google Phone,1,600,"338 South St, Seattle, WA 98101",,,
192681,Wired Headphones,1,11.99,"338 South St, Seattle, WA 98101",,,
192682,27in 4K Gaming Monitor,1,389.99,"367 Cedar St, New York City, NY 10001",,,
192683,AAA Batteries (4-pack),1,2.99,"891 Spruce St, San Francisco, CA 94016",,,
192684,AA Batteries (4-pack),4,3.84,"902 Park St, Dallas, TX 75001",,,
192685,Apple Airpods Headphones,1,150,"706 West St, Seattle, WA 98101",,,
192686,Apple Airpods Headphones,1,150,"401 12th St, Los Angeles, CA 90001",,,
192687,iPhone,1,700,"115 8th St, Los Angeles, CA 90001",,,
192688,Wired Headphones,1,11.99,"930 Hickory St, San Francisco, CA 94016",,,
192689,Apple Airpods Headphones,1,150,"79 Cherry St, San Francisco, CA 94016",,,
192690,USB-C Charging Cable,1,11.95,"477 Center St, Los Angeles, CA 90001",,,
192691,34in Ultrawide Monitor,1,379.99,"623 Jackson St, Austin, TX 73301",,,
192692,USB-C Charging Cable,1,11.95,"253 Johnson St, San Francisco, CA 94016",,,
192693,Lightning Charging Cable,1,14.95,"159 Walnut St, Dallas, TX 75001",,,
192694,Wired Headphones,1,11.99,"773 14th St, Boston, MA 02215",,,
192695,Macbook Pro Laptop,1,1700,"236 Lincoln St, Los Angeles, CA 90001",,,
192696,34in Ultrawide Monitor,1,379.99,"925 South St, San Francisco, CA 94016",,,
192697,Macbook Pro Laptop,1,1700,"810 7th St, Boston, MA 02215",,,
,,,,,,,
192698,Apple Airpods Headphones,1,150,"490 6th St, Dallas, TX 75001",,,
192699,AAA Batteries (4-pack),2,2.99,"508 10th St, San Francisco, CA 94016",,,
192700,Google Phone,1,600,"213 Hickory St, New York City, NY 10001",,,
192701,Apple Airpods Headphones,1,150,"899 Jefferson St, New York City, NY 10001",,,
192702,AAA Batteries (4-pack),1,2.99,"731 Maple St, Atlanta, GA 30301",,,
